ipst,mem_bin
ib91onlsq,0.0
ibh706cuq,0.0
id0b90010,0.0
ice00ap2q,0.0
iby07m030,1.0
icdb72030,0.0
ibt008020,1.0
ido512040,0.0
o51x01060,0.0
ic5m3l010,0.0
iegg01q5s,0.0
ibu90w010,0.0
id9o39jiq,0.0
ie1na1020,0.0
idko29i5q,0.0
id1l30tbq,0.0
idb002u8q,0.0
icdb74050,0.0
icxx13020,1.0
iblb9ttuq,0.0
idy63kgqq,0.0
iciik2l4q,0.0
ie3404ycq,0.0
id0o10j1q,0.0
ibh718c3q,0.0
idp079jqq,0.0
o48b8o010,0.0
j8c107030,0.0
iegk61010,0.0
idd408020,0.0
o6dx01okq,0.0
ic450exxq,0.0
idgbg5020,1.0
iby80jrwq,0.0
lbk607m0q,0.0
ic3t22m9q,1.0
ibwh030b0,0.0
idor03080,0.0
icok35guq,0.0
idlr07010,1.0
idda01w4q,0.0
icsh10l6q,0.0
ief735icq,0.0
icq207wnq,0.0
ic7437lsq,0.0
iby889010,0.0
icwz28010,1.0
ieaq05csq,0.0
ic6da5qpq,0.0
ice184r2q,0.0
ib1b0z010,0.0
ibev8wzlq,1.0
idms02suq,0.0
lb5h06hnq,0.0
idp484z6q,0.0
ic7h76egq,0.0
o4k1mz010,0.0
ibtp37frq,0.0
idg217ijq,0.0
ibfn04040,1.0
ib91bo010,0.0
ie0501010,1.0
ib3506qbq,0.0
o4th03010,0.0
ichz02avq,0.0
idvz31gvq,0.0
ieg807kdq,0.0
ibxj03j1q,0.0
idnzh3fcq,0.0
ibc1e1apq,0.0
ic9t14imq,0.0
iblk97hmq,0.0
icco02010,1.0
icju01080,1.0
ib6g21010,1.0
ic3m47h2q,0.0
idp518ahq,0.0
j8rw26010,1.0
id7r51020,0.0
icxh010c0,0.0
ocy535cmq,0.0
o5b601010,0.0
ibeve1v6q,1.0
j8qz12090,1.0
ibwk04cwq,0.0
idox01baq,0.0
ibs5b5brq,1.0
iedk39hsq,0.0
ib6wrb010,1.0
idb7c1qlq,0.0
o48b9i010,0.0
icas23010,1.0
iblbaltqq,0.0
lcos29a2q,0.0
o5gh03020,0.0
idt002ftq,0.0
ibct4vo2q,0.0
icp210o5q,0.0
id5d07d1q,0.0
ib1f23020,0.0
ib2k21a4q,0.0
icz903040,1.0
ibl921xcq,1.0
icq93c010,0.0
icftcr010,0.0
ie1b35hyq,0.0
ibbsl5d5q,0.0
ie1h91nrq,0.0
ib4v22gxq,0.0
o43j010n0,0.0
idmg02kuq,0.0
id8a03010,1.0
ibbsr1qnq,0.0
lc4e4zsmq,0.0
idb821dlq,0.0
icxa02b7q,0.0
iec069010,1.0
id5904wkq,0.0
ibsm24030,0.0
ibo822tiq,0.0
ob6i03hzq,0.0
ibtp22wiq,0.0
ico501mvq,0.0
id2f14tgq,0.0
idaq01c8q,0.0
oc84090h0,0.0
idy63ioeq,0.0
icfc79010,0.0
ibg001mcq,0.0
id2f33vsq,0.0
ibch01ujq,0.0
icok13cwq,0.0
ibfb09040,1.0
idp504cfq,0.0
icxc01020,1.0
ic4551a2q,0.0
lcgp01bsq,0.0
icr403n5q,0.0
ibtp06a2q,0.0
ibu94s010,0.0
ibnh01zfq,1.0
iaauf1070,0.0
ic5m1v010,0.0
o46p3u020,0.0
ibu603zoq,0.0
jch001020,1.0
lce33qq4q,0.0
icb008030,1.0
ibl90jj2q,0.0
ib4a68020,1.0
icmx03040,1.0
ib2k55x6q,0.0
idnzh3fgq,0.0
ice006u9q,0.0
iche05vkq,0.0
o5fx46040,0.0
ibu9ah010,0.0
ic6dh3irq,0.0
lb6m01adq,0.0
ic8z18h7q,0.0
iduy17pjq,0.0
ib1f91dqq,1.0
iebjby010,0.0
ibug0n010,1.0
ic8z21alq,0.0
ieht51orq,0.0
ibtx54vcq,0.0
id23p2czq,1.0
idut14a2q,0.0
ibmr02fmq,0.0
icmw12010,1.0
idy60emwq,0.0
ib91cxidq,0.0
id5d07csq,0.0
idr109pqq,0.0
ib91mun7q,0.0
iac595ojq,0.0
iciig3mnq,0.0
ie0l18jgq,0.0
id0h06kjq,0.0
ibjb09kaq,0.0
idio01010,0.0
ichz01woq,0.0
ieaq02zvq,0.0
idvz34cjq,0.0
icfcaa010,0.0
ichl05040,0.0
id2e02akq,0.0
o5fx20040,0.0
ibxd16g7q,0.0
idov43g1q,0.0
ib1b91030,0.0
ibld43bkq,0.0
ide206030,0.0
ibol05fyq,0.0
idns07010,1.0
odbvm1cyq,0.0
iciic3udq,0.0
ice014pfq,0.0
iccz75mlq,0.0
la8n01qwq,0.0
idko09g7q,0.0
lcix04mrq,0.0
j8ig03lcq,0.0
ib9m99hdq,0.0
ib915ixnq,0.0
ibdy05kqq,0.0
ibdp06020,0.0
ics405cxq,0.0
id8r03010,0.0
idb794y7q,0.0
iciia4ovq,0.0
icvba2bzq,0.0
icdm61030,1.0
lbk308lgq,0.0
iabr02p2q,0.0
idut0jkaq,0.0
idy627bsq,0.0
idya01d2s,0.0
idl867010,1.0
icsr02r7q,0.0
ic5y07fiq,0.0
ie1954010,0.0
ibbsf0p0q,0.0
icii92k5q,0.0
iedk08m0q,0.0
ibdy04vvq,0.0
icl702yiq,0.0
idnzg3eeq,0.0
icas0h010,1.0
iccz78rwq,0.0
idi508fkq,0.0
idvw2tqrq,0.0
oda976010,0.0
id9912cjq,0.0
ic3f09030,1.0
o48b8j010,0.0
o4wh51030,0.0
ible05h5q,0.0
o4ob40010,0.0
ics301m3q,0.0
id5d07d5q,0.0
icok11rkq,0.0
idy667axq,0.0
idg215hyq,0.0
id8f08030,1.0
id9918g7q,0.0
icok32ufq,0.0
id0b27010,0.0
o47n11010,0.0
ic4536joq,0.0
icqa53swq,0.0
idup14d6q,0.0
idca67010,0.0
obt804030,0.0
icdm0e050,1.0
idaq01bbq,0.0
ic0b09030,1.0
o5hkbw070,0.0
lc8y12jlq,0.0
o53q18010,0.0
ibnh01z1q,1.0
obim010a0,0.0
idp421z7q,0.0
icgz01u2q,0.0
idwi86ucq,0.0
ice070waq,0.0
idy63kglq,0.0
lca801yfq,0.0
ickb02h2q,0.0
icok36rtq,0.0
id9922buq,0.0
ib1b05unq,0.0
ic9t47nlq,0.0
ib3t04010,1.0
idwc32c4q,0.0
lbe101s3q,0.0
iege120f0,0.0
ic8x10040,1.0
ie0d50lhq,0.0
icr3150c0,0.0
ibt401010,0.0
idw802hxq,0.0
idgg68020,1.0
lc1v05lfq,0.0
ib4w01ikq,0.0
o5hk9r070,0.0
ib9155010,0.0
ibtp80znq,0.0
ibug31010,1.0
j9oe01020,1.0
idc93r010,0.0
icsv01050,1.0
ic9t08doq,0.0
iby401040,1.0
idv110eaq,0.0
idnzf3daq,0.0
ie7l01neq,0.0
icq93dr2q,0.0
ibfd02040,1.0
iaac120f0,1.0
id9917ftq,0.0
ic4004drq,0.0
ibu92u010,0.0
idp609m2q,0.0
ic8k10ocq,0.0
j8w102010,0.0
ibtq25qiq,0.0
iduv07mvq,0.0
ib4w04j4q,0.0
ibqv09010,1.0
ib8cddgeq,0.0
ic9711040,1.0
idus15o1q,0.0
obzk02plq,0.0
ico801a1q,0.0
iaau11060,0.0
o5dh02090,0.0
ibu847b0q,0.0
iacd02n2q,1.0
icmp01gqq,0.0
iehl08uxq,0.0
icq208wfq,0.0
ibtm8bkiq,1.0
icn606i8q,1.0
idwg67010,0.0
o5ee13040,0.0
icxx14020,1.0
o4fo72190,0.0
iehl01l5q,0.0
ic130n020,1.0
idnz03mgq,0.0
ibtp09bgq,0.0
ic3s15goq,0.0
j8q9030m0,0.0
icd012ioq,0.0
o4k1fw010,0.0
idv103koq,0.0
iche03ubq,0.0
ic4918fdq,0.0
icpw0f010,0.0
idci40doq,0.0
lcbuh1tcq,0.0
o46p5d010,0.0
ib3902020,1.0
ib9142n7q,0.0
ibxa82coq,0.0
idxoz3010,1.0
ic3m01cgq,0.0
ic8v10gpq,0.0
o5cu03030,0.0
iehc85aaq,1.0
iccza9exq,0.0
ibxa79prq,0.0
icm703030,1.0
id9924e5q,0.0
idb005vhq,0.0
o59216080,0.0
o4k1jw020,0.0
o4w280030,0.0
id9g08040,1.0
ic8d01040,1.0
ibbsz5030,0.0
idcg04axq,1.0
ib1b89qjq,0.0
ibc307tfq,1.0
ibem01uvq,0.0
idgbq5020,1.0
idb7c4v3q,0.0
id5o50020,1.0
ib4v22gyq,0.0
ibv526u1q,0.0
ib3w15020,0.0
lboz1ndgq,0.0
idy648l1q,0.0
id2e01eeq,0.0
icqy01a1q,0.0
ibmd41iwq,0.0
ibwk04alq,0.0
ic1r25010,0.0
iebl07030,1.0
ie4a02050,0.0
id1m01esq,0.0
ie8c03nuq,0.0
idwi0vhsq,0.0
idg268j3q,0.0
oa86030z0,0.0
idg207ujq,0.0
ib5n44010,1.0
icu808030,1.0
iaak01agq,0.0
iac760v4q,0.0
ic7301owq,0.0
ib2kaegkq,0.0
ib9179n8q,0.0
idk901030,2.0
idj604gbq,0.0
icaj14bsq,1.0
ib9j1cspq,0.0
idcd27i1q,0.0
icp505c6q,1.0
ic6dn1h0q,0.0
ich111q8q,0.0
ibc124drq,0.0
iehl04o8q,0.0
idcg04asq,1.0
ie9210n4q,0.0
ich310070,0.0
j8i0coruq,1.0
icrz33jeq,0.0
ib910x010,0.0
ic4574l6q,0.0
idiy14010,0.0
ocd606020,0.0
lbgf11dwq,0.0
icii54y8q,0.0
idp144cgq,0.0
idnz03m0q,0.0
ieau18020,1.0
icnk10010,1.0
id9o39jjq,0.0
j94f08gqq,1.0
ibht04mgq,0.0
ie1h54vcq,0.0
icwr16040,1.0
ie3w02040,1.0
o4k1xr010,0.0
idh002o9q,0.0
ibfr18030,1.0
idfq08030,1.0
j8qo05020,0.0
ic4443010,0.0
ibct2ln7q,0.0
ib911l010,0.0
idnm76030,0.0
icqs11doq,0.0
idxp16010,0.0
idy62khnq,0.0
ie1320i4q,0.0
idnm0n010,0.0
ibu982010,0.0
icua83010,0.0
idy607khq,0.0
o42a74010,0.0
ib8c8cotq,0.0
icqa39ciq,0.0
id9o10fsq,0.0
idcj12c4q,0.0
icze15lgq,0.0
ic5m2h010,0.0
ice094z6q,0.0
idwi0hh5q,0.0
id0bzx010,0.0
ib2kabmaq,0.0
ieac01lsq,0.0
ieab02goq,0.0
icph6d010,1.0
lbhk03q3q,0.0
icau42aaq,1.0
idt002h1q,0.0
idb888rdq,0.0
id9904x4q,0.0
idgg27ygq,1.0
lbx307e6q,0.0
o4fo720z0,0.0
idwc32ccq,0.0
icii65q0q,0.0
id5n05t4q,0.0
id0nc1dwq,0.0
obxq010v0,0.0
ido501030,0.0
id0v10k3q,0.0
ibct2nsjq,0.0
idp43p010,0.0
ibxd32teq,0.0
ic6dc3jsq,0.0
ict902u9q,0.0
ie7s03bdq,0.0
ib3p01010,1.0
ib2k41j1q,0.0
icg653010,0.0
o5h903080,0.0
idcd02smq,0.0
ibuc510c0,0.0
iac501o4q,0.0
ie9601hkq,0.0
jbeo0p020,1.0
idvw30010,0.0
icftal010,0.0
ibbsz9kgq,0.0
id2c03upq,1.0
ibtm7prpq,1.0
icvba1bdq,0.0
ibh708ojq,0.0
idnz03q8q,0.0
lcaw05lqq,0.0
ic4108020,0.0
icok18tdq,0.0
iblc02yfq,0.0
id0n94zlq,0.0
ie0d48a3q,0.0
icpw2ks2q,0.0
iegx02030,1.0
o5hkeu070,0.0
id0v09jtq,0.0
lcao16udq,0.0
ibxd80g9q,0.0
idp00af9q,0.0
id6i06030,1.0
ics460zxq,0.0
ic5m5tx8q,0.0
idxr39060,1.0
ib5s040g0,1.0
lbs380qeq,0.0
lb5h12v9q,0.0
ieg812noq,0.0
ie1b07juq,0.0
iegj49bbq,0.0
ido91v010,0.0
iccz76p8q,0.0
ie5c54060,1.0
idwf05uxq,0.0
ie0l34haq,0.0
idj301x9q,0.0
ibwb01xrq,1.0
idy608bqq,0.0
idvw4b010,0.0
ieag57010,1.0
ib91q8010,0.0
icd005l5q,0.0
o48b2k010,0.0
lbiy24yfq,0.0
idx5a6yzq,0.0
idwg1k010,0.0
iccn67020,1.0
occwa3010,0.0
ibld0ytuq,0.0
ie1s02030,0.0
id5d14aiq,0.0
ib2s57s2q,0.0
id8r04040,0.0
ibc1h1wzq,0.0
ibbsp5nrq,0.0
iac556ehq,0.0
o53xa1020,0.0
ibwm30jiq,0.0
icph0b010,1.0
icq136a5q,0.0
icwy11k4q,0.0
oa9j02010,0.0
ieg640hxq,0.0
id1x04wuq,1.0
idid04bjq,0.0
ic3f04030,1.0
ib9j5bi1q,0.0
ibeuhsb1q,1.0
icok13cuq,0.0
ie0h01mrq,0.0
icph2o010,1.0
iehc55j2q,1.0
ick810020,1.0
idv102o0q,0.0
ie3b1c020,0.0
ic5s130b0,0.0
id1l31020,0.0
ice01avwq,0.0
ibdp08010,0.0
idcd09ipq,0.0
o5h9a3010,0.0
iccza8u0q,0.0
icrg01020,0.0
icha09bsq,0.0
id0r87c4q,0.0
ich107wwq,0.0
lbx806c4s,0.0
idi505d8q,0.0
icqh19010,0.0
icx605030,1.0
ibjg04f3q,0.0
ibijd9f1q,0.0
j8c1070d0,0.0
ie7x10zoq,0.0
lbs316060,0.0
ic9g08010,0.0
ida401040,1.0
idp161ejq,0.0
ie8o12dhq,0.0
idp630fgq,0.0
lb6809qdq,0.0
o59282020,0.0
id8r02050,0.0
ic6di2ihq,0.0
icv217010,1.0
la9k03cmq,0.0
id1k3p010,1.0
ibeuhbz0q,1.0
icmd62030,0.0
ic8z15oeq,0.0
o5hkci030,0.0
lbujm2p4q,0.0
j8i0c1wmq,1.0
lc4e34t8q,0.0
id0k0e010,0.0
icnl13060,1.0
idw101030,0.0
ib9j3dbnq,0.0
o5h9a3020,0.0
iduv03050,0.0
ibti01010,0.0
ibx202j2q,1.0
ibld82x5q,0.0
idms21gsq,0.0
idwi72jjq,0.0
icqa92010,0.0
ibg001jkq,0.0
iclt0f020,1.0
iboe2bjeq,0.0
idp616h9q,0.0
ict8p2j4q,1.0
icft43010,0.0
ieec91020,1.0
icco07010,1.0
ibct3kf0q,0.0
idgqa10c0,0.0
ic0567kmq,1.0
ie9429jwq,0.0
icq153a1q,0.0
ldi457010,1.0
ice0z1a2q,0.0
idov02feq,0.0
ie8r03d2q,0.0
j96k07guq,0.0
o51u01030,0.0
idb634040,1.0
ibct2fmiq,0.0
iac70adfq,0.0
ibz135uiq,0.0
idaj03020,0.0
ib4w11jyq,0.0
ic6xbna2q,0.0
ibqt01030,0.0
idc780010,0.0
ibuc41030,0.0
ibm517flq,1.0
o50c02010,0.0
ibct0mqxq,0.0
ieg630zkq,0.0
j8qz13070,1.0
ibxa80hwq,0.0
icn111n8q,1.0
iehc54isq,1.0
idgc13020,1.0
idgc10010,1.0
iege10050,0.0
ibc302ihq,1.0
icwy26q5q,0.0
idme01s3q,0.0
icds01dvq,0.0
ibu95i010,0.0
ib9j04i8q,0.0
ib91ktnfq,0.0
ice607joq,0.0
ict901klq,0.0
id0d84ghq,0.0
ie3b26020,0.0
icwp01n7q,0.0
o68m01030,0.0
idc940k6q,0.0
idci02hxq,0.0
icpf30gsq,0.0
odqf11tqq,0.0
la7t01pnq,0.0
o4xeda010,0.0
iege05010,0.0
ibxa41cnq,0.0
ie1c36010,0.0
idlp08030,1.0
idp519wuq,0.0
icpw36f9q,0.0
iduy37tcq,0.0
idvw45k9q,0.0
ic5za8j6q,0.0
idy630lbq,0.0
ie1369h0q,0.0
idnzf3dcq,0.0
ibug0hf5q,1.0
idbh37020,0.0
id3f01ilq,0.0
ic6m1jccq,0.0
icjl03020,1.0
ic5la8epq,0.0
idan69020,1.0
ic74bpbcq,0.0
ic3t0em6q,1.0
ibct4hixq,0.0
ic450nzpq,0.0
ichh03ibq,1.0
ib2s33heq,0.0
ib2k27n7q,0.0
icpg15gkq,0.0
id9911bxq,0.0
icmd72070,0.0
ib1b0idzq,0.0
lb5n43r4q,0.0
iblta3j3q,0.0
idc73tieq,0.0
ocy537m3q,0.0
ic1110020,0.0
id9o01auq,0.0
o4lyfr010,0.0
ie0f01ylq,1.0
ib3801t9q,0.0
icwy04klq,0.0
idgc01010,1.0
ib6wr8070,1.0
idy687aqq,0.0
idot25ppq,0.0
idy608bnq,0.0
ie192z010,0.0
ie9605nnq,0.0
ib2k94zjq,0.0
ibw908q7q,0.0
id6i05040,1.0
ic4312y9q,0.0
ibxa31sbq,0.0
ieb312010,1.0
ic3u13070,0.0
icoc12gpq,0.0
ic6x9y010,0.0
ibxa31rnq,0.0
ie3u03020,1.0
icph3z010,1.0
o5bm29010,0.0
idup14d3q,0.0
ibld30giq,0.0
ibu80jxjq,0.0
iboi4lwiq,1.0
ibee010d0,0.0
iby402040,1.0
ibtx01e0q,0.0
idv107dyq,0.0
ibu887icq,0.0
ibft04040,1.0
ibu80sy1q,0.0
ie2u07010,1.0
ie2u06010,1.0
idwf01kvq,0.0
ib2k34wwq,0.0
iehm02fhq,0.0
ibex03030,1.0
idl842020,1.0
icua0y010,0.0
lbuky1kmq,0.0
ic0442mrq,0.0
ibu80kb8q,0.0
iduy26ogq,0.0
idla07010,1.0
icok29imq,0.0
icgm01lzq,0.0
lbovnjkaq,0.0
oc3204050,0.0
oc1501050,0.0
ibsvb5bzq,1.0
idx5a2pfq,0.0
ibevflfbq,1.0
id8s04p2q,1.0
j8bt04030,0.0
idfe01jtq,0.0
icmdp60f0,0.0
ict708nxq,0.0
icnj01010,0.0
idp519wvq,0.0
ida901020,1.0
lcfem3a9q,0.0
ibmd43e4q,0.0
ieea20020,1.0
icwa07020,1.0
ic0567010,1.0
ic3mb1ffq,0.0
o59015060,0.0
idfu01soq,0.0
idci03ffq,0.0
idp621ycq,0.0
idc73q010,0.0
idju09020,0.0
ibeo1df6q,1.0
ibld30ghq,0.0
ibo8a4loq,0.0
lc1v32j1q,0.0
id8j02bfq,0.0
ibbsg1glq,0.0
icii10niq,0.0
ibcd66040,0.0
id9911buq,0.0
icg6cr010,0.0
id8i08dbq,0.0
icn807ahq,1.0
ibwi04070,0.0
idy417020,1.0
ib4m08030,1.0
j8ux06pyq,0.0
icvb12crq,0.0
id8r04020,0.0
iege01080,0.0
icpw79010,0.0
idp406010,0.0
lb2a18dbq,0.0
idow25010,0.0
ibu94u010,0.0
idg213hhq,0.0
ibxa43fdq,0.0
ib5t14020,1.0
ic74apnsq,0.0
o45p020h0,0.0
idupa1ndq,0.0
icuk01030,1.0
idaq01cqq,0.0
ibfa04030,1.0
id3f01h8q,0.0
ic2m10v4q,0.0
ibwh090b0,0.0
iduy40ucq,0.0
iciih4ccq,0.0
ie182ggyq,0.0
ics350meq,0.0
idy61xf3q,0.0
ibrv24020,1.0
icph31010,1.0
id5s05010,1.0
idp483010,0.0
icxv14040,1.0
ic5s010j0,0.0
icrw07080,0.0
idxq11030,0.0
id2f39eiq,0.0
o4lt02010,0.0
idfq07020,1.0
ie3y10030,1.0
lbgl04ioq,0.0
ib5y04010,1.0
id1la5010,0.0
idmea1zgq,0.0
ic5m07010,0.0
icfc03010,0.0
id2958dqq,0.0
icok12vpq,0.0
icii25jdq,0.0
ice101ncq,0.0
iaah11020,0.0
iegk56010,0.0
ie0f01yeq,1.0
ibv513ygq,0.0
ibtk03010,0.0
la9k01x0q,0.0
icvba3d8q,0.0
icoc11fpq,0.0
ibtxb3pkq,0.0
idvz36atq,0.0
ib916flsq,0.0
icqh30010,0.0
ibt7a0vjq,1.0
ic7h18f2q,0.0
ibcf13axq,0.0
ids0g0jpq,0.0
ibwfd4e0q,0.0
ids0d0010,0.0
ie1302ijq,0.0
ie37a1teq,0.0
ibmr51v7q,0.0
icwy24jdq,0.0
ids0d0ghq,0.0
idk401050,1.0
idlx10030,1.0
ic5s14040,0.0
lb8r11myq,0.0
ic5lj4ulq,0.0
lb6203dpq,0.0
ibu994010,0.0
icr844prq,0.0
icwy13kvq,0.0
ibtx84a7q,0.0
idaz06p8q,0.0
idy603duq,0.0
ie9m27010,1.0
idr007070,0.0
icm608jlq,0.0
icpf18f5q,0.0
ib91l4010,0.0
lbx304fkq,1.0
idgg13010,1.0
id0o34a7q,0.0
ich310050,0.0
iacs02ueq,0.0
o5h910060,0.0
icpw1c010,0.0
idaz03gwq,0.0
idg201nyq,0.0
icwy24jzq,0.0
idq24dkmq,1.0
jcnw080c0,1.0
idci35efq,0.0
ibct3idmq,0.0
idwi61010,0.0
ie7j04gvq,0.0
icwy16lqq,0.0
icscb1dyq,0.0
ics303doq,0.0
iboe3fuyq,0.0
idfr08020,1.0
ic74aj010,0.0
idko76hpq,0.0
ics409ejq,0.0
ibzg04030,0.0
ibu93m010,0.0
o5bx010a0,0.0
idp144ciq,0.0
ic3t07leq,0.0
ib9j20sqq,0.0
ic2m07q1q,0.0
id1l01050,0.0
ic0p01030,1.0
idvw2w010,0.0
id7e16040,1.0
ic3k02mwq,0.0
idy639kbq,0.0
idgg42pvq,1.0
icqr04f7q,0.0
ib9j0em9q,0.0
icrz06ilq,0.0
ice104roq,0.0
ib8e63klq,0.0
icok36s3q,0.0
ido204040,0.0
idp479010,0.0
lbre05afq,0.0
ibjb10k5q,0.0
o5hs21070,0.0
iby82p010,0.0
id9910b0q,0.0
o5hkbm030,0.0
ibu303biq,0.0
idy62hj4q,0.0
ibp802n1q,0.0
lb1s02dzq,0.0
lbs103ycq,0.0
idy620yzq,0.0
idq286i4q,1.0
ie1939010,0.0
ibcdb10f0,0.0
idce01010,0.0
o4de07040,0.0
lbui06grq,0.0
idc71bhkq,0.0
icmk02040,1.0
icze11ucq,0.0
iddj02fpq,0.0
idr0070b0,0.0
icha27j6q,0.0
idi159010,1.0
idup21i8q,0.0
icbq02g5q,0.0
ibjg09c1q,0.0
ibzqa8k4q,1.0
ie183c010,0.0
ib6wrc040,1.0
icq189qaq,0.0
idb007wvq,0.0
ied305010,1.0
ib3820bcq,0.0
lbujm4cbq,0.0
idv401goq,1.0
ice1b1vrq,0.0
jcrf02w3q,0.0
ibzv03040,0.0
icwb2p010,0.0
ib8c5yw9q,1.0
lb1s08gvq,0.0
ics333v0q,0.0
idq2b3010,1.0
icau1ai8q,1.0
idq21t010,1.0
ib9m99h9q,0.0
iclt47020,1.0
lbvr01qeq,0.0
idc987010,0.0
ice193o1q,0.0
ic5za3haq,0.0
ibsl29090,0.0
ibc305xkq,1.0
ic5m21loq,0.0
id9o07e7q,0.0
ie1950z3q,0.0
idce02030,0.0
idus03brq,0.0
ib2k71ivq,0.0
icpp13d4q,0.0
o5e704070,0.0
iciia2j2q,0.0
icwr20040,1.0
iedn21010,0.0
idja59010,0.0
lccl11v4q,0.0
ic9t31cgq,0.0
ibbse5g5q,0.0
ibu401o4q,0.0
lby601j6q,0.0
labq50030,0.0
icgu02ytq,0.0
o44n021f0,0.0
iduy13o5q,0.0
ice121tbq,0.0
ibcc01ijq,0.0
ibl956zjq,0.0
ibld08g9q,0.0
icoh01t3q,0.0
ie180f010,0.0
idg240poq,0.0
iac50axzq,0.0
icok07brq,0.0
j8i0c6w0q,1.0
idxp10010,0.0
ib3t01030,1.0
icyr1c050,0.0
idux82cbq,0.0
ibxa85deq,0.0
ibu9fe010,0.0
lb1414h2q,0.0
lbl202nnq,0.0
ibxa72j4q,0.0
ieag20010,1.0
icr403n7q,0.0
ie1hc4qbq,0.0
iaa903n3q,0.0
ibu805anq,0.0
ie4nzi030,1.0
icro04v5q,0.0
idus29c0q,0.0
iaat51070,1.0
ibca91u7q,0.0
ie2v13010,0.0
o5fx77040,0.0
ib2s24qgq,0.0
icdb70040,0.0
ic3ma3joq,0.0
jb5x29010,1.0
idvz03yfq,0.0
ieag0ijoq,0.0
ic6j07j5q,0.0
idus04c5q,0.0
o4k1k6010,0.0
idp533zmq,0.0
icpw3p010,0.0
ido92rj4q,0.0
ibh714zlq,0.0
ib4v21gjq,0.0
ie4m46020,1.0
ie1qb4ngq,0.0
icftar010,0.0
ibc193dtq,0.0
o4st12040,0.0
icdx6v010,1.0
ichh04osq,1.0
ibcr16llq,0.0
idy63qk3q,0.0
iblbh9ysq,0.0
o46p2k010,0.0
idq29i010,1.0
iecs01020,1.0
j6n203amq,0.0
icm925030,1.0
ieg807k8q,0.0
idot42010,0.0
icco09030,1.0
o5h9b7020,0.0
ibm508k9q,1.0
id1kf1clq,0.0
icg697010,0.0
icx101020,1.0
icqa20010,0.0
ibsl23050,0.0
id0ne4qcq,0.0
odqf11020,0.0
ocmg12020,0.0
ie7l07qzq,0.0
ic3l07010,0.0
icx605020,1.0
o4dd11050,0.0
ic4543ccq,0.0
ibls73vyq,0.0
idg226n1q,0.0
ibev8ykoq,1.0
ibu943aoq,0.0
lbho52y6q,0.0
idgg7g010,1.0
icra01h0q,0.0
iblc07d5q,0.0
idcw01m2q,0.0
j6fl5bmiq,0.0
ib6wr1040,1.0
idkv21010,0.0
j8qg10020,0.0
ie0f04j1q,1.0
ibr002gbq,0.0
ie7l03ahq,0.0
ic0596010,1.0
lcao04muq,0.0
iac719b0q,0.0
ic6xbjkfq,0.0
ib91a9biq,0.0
icyf01030,2.0
ibbsr5czq,0.0
iciw03010,0.0
ic3mc2e2q,0.0
iciig2n5q,0.0
ic2m02hpq,0.0
iduw10neq,0.0
icau1bdxq,1.0
idy626zlq,0.0
icps01vsq,0.0
ibuc540b0,0.0
icgy01b2q,0.0
ics452cwq,0.0
ib4v22guq,0.0
iduy07slq,0.0
ic4j03jaq,1.0
ibh706gyq,0.0
icdm74060,1.0
iciu16kyq,0.0
ibbss5s8q,0.0
icp505c2q,1.0
icze07ofq,0.0
idsw01040,0.0
iblk93j9q,0.0
idpyd1u0q,0.0
idnzc3ygq,0.0
id2f35ctq,0.0
icmd63060,0.0
ibla01e4q,1.0
idp611qaq,0.0
ibdy06lqq,0.0
ib914gf3q,0.0
ichf10b7q,0.0
idid02t3q,0.0
ics482a1q,0.0
iciic0a5q,0.0
idvw16010,0.0
ibxy05vlq,0.0
icphs4010,1.0
iduy13oaq,0.0
iac768nbq,0.0
ic5s08070,0.0
icpw59010,0.0
icyr03040,0.0
ic5s150e0,0.0
idnzm3omq,0.0
iebn03020,1.0
ie8o15n4q,0.0
idwg13a6q,0.0
idb858a3q,0.0
lboo23zgq,0.0
iblc84l8q,0.0
idp622itq,0.0
idwg4b010,0.0
ie7h130d0,0.0
ic6x7c010,0.0
ibc121yqq,0.0
ics905r0q,0.0
oc7p08030,0.0
id6r02020,1.0
ibfr07030,1.0
iby828020,0.0
idp1a4htq,0.0
ible03ruq,0.0
icm603lfq,0.0
id0b75010,0.0
idgbk7020,1.0
ic4314daq,0.0
ic2o07060,1.0
ib2k76ffq,0.0
obzw13020,0.0
o4g2040a0,0.0
iby879010,0.0
ibcu1qi5q,0.0
iddb09hhq,0.0
ieaq06dxq,0.0
la9k01xcq,0.0
lcao2ck1q,0.0
idp615pdq,0.0
icd010lfq,0.0
idok13e3q,0.0
ib3t01020,1.0
ibs303030,1.0
icd011clq,0.0
icok39mbq,0.0
iaa301ihq,0.0
idot62010,0.0
ie2u06020,1.0
idi112020,1.0
icn149hcq,1.0
o592830d0,0.0
ib6o26050,1.0
j8i0bmqkq,1.0
ib91gm010,0.0
ib91fvseq,0.0
ie0d66z7q,0.0
idb842hbq,0.0
ocy535cgq,0.0
ie3b1o020,0.0
icf849010,0.0
ibxa85cyq,0.0
ib4w09w3q,0.0
idjf09030,1.0
icph12010,1.0
ic6xcnq5q,0.0
icmk09010,1.0
iciid8kqq,0.0
ibs340020,0.0
idot4i010,0.0
icpf12ous,0.0
ibbu01a9q,0.0
ibcua3gwq,0.0
iciia1i7q,0.0
idov12myq,0.0
icmd73060,0.0
j8i0bed7q,1.0
o5h9a2020,0.0
idut35txq,0.0
icrz19f7q,0.0
